stamp,year,month,day,hour,minute,weekday,holiday,daylight,rain,volume
2016-03-02 11:40:00,2016,3,2,11,40,3,0.0,0.0,0.0,2424
2016-03-02 11:50:00,2016,3,2,11,50,3,0.0,0.0,0.0,2580
2016-03-02 12:00:00,2016,3,2,12,0,3,0.0,0.0,0.0,2484
2016-03-02 12:10:00,2016,3,2,12,10,3,0.0,0.0,0.0,2604
2016-03-02 12:20:00,2016,3,2,12,20,3,0.0,0.0,0.0,2508
2016-03-02 12:30:00,2016,3,2,12,30,3,0.0,0.0,0.0,2700
2016-03-02 12:40:00,2016,3,2,12,40,3,0.0,0.0,0.0,2532
2016-03-02 12:50:00,2016,3,2,12,50,3,0.0,0.0,0.0,2640
2016-03-02 13:00:00,2016,3,2,13,0,3,0.0,0.0,0.0,2628
2016-03-02 13:10:00,2016,3,2,13,10,3,0.0,0.0,0.0,2736
2016-03-02 13:20:00,2016,3,2,13,20,3,0.0,0.0,0.0,2700
2016-03-02 13:30:00,2016,3,2,13,30,3,0.0,0.0,0.0,3036
2016-03-02 13:40:00,2016,3,2,13,40,3,0.0,0.0,0.0,2880
2016-03-02 13:50:00,2016,3,2,13,50,3,0.0,0.0,0.0,2844
2016-03-02 14:00:00,2016,3,2,14,0,3,0.0,0.0,0.0,3072
2016-03-02 14:10:00,2016,3,2,14,10,3,0.0,0.0,0.0,3216
2016-03-02 14:20:00,2016,3,2,14,20,3,0.0,0.0,0.0,3396
2016-03-02 14:30:00,2016,3,2,14,30,3,0.0,0.0,0.0,3372
2016-03-02 14:40:00,2016,3,2,14,40,3,0.0,0.0,0.0,3372
2016-03-02 14:50:00,2016,3,2,14,50,3,0.0,0.0,0.0,3324
2016-03-02 15:00:00,2016,3,2,15,0,3,0.0,0.0,0.0,3360
2016-03-02 15:10:00,2016,3,2,15,10,3,0.0,0.0,0.0,3372
2016-03-02 15:20:00,2016,3,2,15,20,3,0.0,0.0,0.0,3324
2016-03-02 15:30:00,2016,3,2,15,30,3,0.0,0.0,0.0,3420
2016-03-02 15:40:00,2016,3,2,15,40,3,0.0,0.0,0.0,3264
2016-03-02 15:50:00,2016,3,2,15,50,3,0.0,0.0,0.0,3240
2016-03-02 16:00:00,2016,3,2,16,0,3,0.0,0.0,0.0,3300
2016-03-02 16:10:00,2016,3,2,16,10,3,0.0,0.0,0.0,3216
2016-03-02 16:20:00,2016,3,2,16,20,3,0.0,0.0,0.0,3312
2016-03-02 16:30:00,2016,3,2,16,30,3,0.0,0.0,0.0,3372
2016-03-02 16:40:00,2016,3,2,16,40,3,0.0,0.0,0.0,3300
2016-03-02 16:50:00,2016,3,2,16,50,3,0.0,0.0,0.0,3288
2016-03-02 17:00:00,2016,3,2,17,0,3,0.0,0.0,0.0,3204
2016-03-02 17:10:00,2016,3,2,17,10,3,0.0,0.0,0.0,3264
2016-03-02 17:20:00,2016,3,2,17,20,3,0.0,0.0,0.0,3120
2016-03-02 17:30:00,2016,3,2,17,30,3,0.0,0.0,0.0,3048
2016-03-02 17:40:00,2016,3,2,17,40,3,0.0,0.0,0.0,3024
2016-03-02 17:50:00,2016,3,2,17,50,3,0.0,0.0,0.0,3036
2016-03-02 18:00:00,2016,3,2,18,0,3,0.0,0.0,0.0,3024
2016-03-02 18:10:00,2016,3,2,18,10,3,0.0,0.0,0.0,3000
2016-03-02 18:20:00,2016,3,2,18,20,3,0.0,0.0,0.0,2892
2016-03-02 18:30:00,2016,3,2,18,30,3,0.0,0.0,0.0,2904
2016-03-02 18:40:00,2016,3,2,18,40,3,0.0,0.0,0.0,2784
2016-03-02 18:50:00,2016,3,2,18,50,3,0.0,0.0,0.0,2364
